Juviniles, Adults, Seniles, Total
41,20,20,81
41,8,20,69
16,8,8,33
16,16,8,41
33,16,16,65
33,33,16,81
65,33,33,130
65,13,33,111
26,13,13,52
26,5,13,44
10,26,5,42
52,10,26,88
21,52,10,83
104,21,52,177
42,21,21,83
42,50,21,112
100,8,50,158
17,20,8,45
40,17,20,77
33,40,17,90
80,33,40,153
67,96,33,196
192,13,96,301
27,38,13,78
77,32,38,147
64,92,32,188
184,77,92,353
153,37,77,267
74,31,37,141
61,15,31,107
29,74,15,118
147,6,74,227
12,29,6,47
59,12,29,100
24,12,12,47
24,24,12,59
47,24,24,94
47,47,24,118
94,57,47,198
113,19,57,189
38,23,19,79
45,8,23,75
15,9,8,32
18,15,9,42
30,18,15,63
36,30,18,84
60,36,30,127
72,12,36,121
24,14,12,51
29,5,14,48
10,29,5,43
58,10,29,97
19,58,10,87
116,19,58,193
39,23,19,81
46,8,23,77
15,9,8,32
19,15,9,43
31,19,15,65
37,31,19,86
62,37,31,130
74,12,37,124
25,15,12,52
30,5,15,49
10,30,5,44
59,10,30,99
20,59,10,89
119,20,59,198
40,24,20,83
47,8,24,79
16,9,8,33
19,16,9,44
32,19,16,66
38,32,19,89
63,38,32,133
76,13,38,127
25,15,13,53
30,5,15,51
10,6,5,21
12,10,6,28
20,12,10,43
24,20,12,57
40,24,20,85
49,40,24,113
81,10,40,131
19,16,10,45
32,19,16,68
39,32,19,91
65,39,32,136
78,78,39,194
155,16,78,249
31,31,16,78
62,6,31,100
12,12,6,31
25,12,12,50
25,25,12,62
50,25,25,100
50,10,25,85
20,10,10,40
20,20,10,50
40,20,20,80
40,40,20,100
80,8,40,127
16,16,8,40
32,16,16,64
32,32,16,80
64,32,32,127
64,13,32,108
25,13,13,51
25,5,13,43
10,25,5,41
51,10,25,87
20,51,10,82
102,20,51,173
41,20,20,82
41,8,20,69
16,49,8,73
98,3,49,150
7,20,3,29
39,7,20,65
13,39,7,59
78,13,39,130
26,16,13,55
31,5,16,52
10,6,5,22
13,10,6,29
21,13,10,44
25,21,13,58
42,25,21,88
50,42,25,117
83,10,42,135
20,17,10,47
33,20,17,70
40,33,20,93
67,40,33,140
80,13,40,134
27,16,13,56
32,5,16,53
11,6,5,22
13,11,6,30
21,13,11,45
26,21,13,60
43,26,21,90
51,43,26,120
85,62,43,190
123,17,62,202
34,25,17,76
49,7,25,81
14,59,7,80
118,16,59,194
33,24,16,73
47,7,24,77
13,9,7,29
19,13,9,41
26,19,13,58
38,26,19,83
53,38,26,117
76,63,38,176
126,15,63,204
30,25,15,71
50,6,25,82
12,10,6,28
20,12,10,42
24,20,12,56
40,24,20,85
48,40,24,113
81,10,40,131
19,16,10,45
32,19,16,68
39,32,19,90
65,39,32,136
77,13,39,129
26,93,13,132
186,31,93,310
62,223,31,316
446,12,223,681
25,89,12,126
178,5,89,273
10,36,5,51
71,2,36,109
4,14,2,20
29,4,14,47
8,29,4,40
57,8,29,94
16,57,8,81
114,16,57,187
32,23,16,70
46,6,23,75
13,9,6,28
18,13,9,40
25,18,13,56
37,25,18,80
51,37,25,113
73,10,37,120
20,15,10,45
29,20,15,64
41,29,20,90
58,41,29,128
81,12,41,133
23,16,12,51
32,5,16,53
9,6,5,21
13,9,6,29
19,13,9,41
26,19,13,58
37,26,19,82
52,37,26,115
75,10,37,123
21,15,10,46
30,21,15,66
42,30,21,92
60,42,30,131
83,12,42,137
24,17,12,53
33,5,17,55
10,7,5,21
13,10,7,30
19,13,10,42
27,19,13,59
38,27,19,84
53,38,27,118
77,11,38,126
21,15,11,47
31,21,15,67
43,31,21,95
61,43,31,135
85,12,43,140
25,17,12,54
34,5,17,56
10,41,5,56
82,2,41,125
4,98,2,104
196,1,98,295
2,39,1,42
78,2,39,119
3,16,2,20
31,3,16,50
6,31,3,41
63,6,31,100
13,75,6,94
151,3,75,229
5,30,3,38
60,5,30,95
10,60,5,75
121,10,60,191
20,24,10,54
48,4,24,76
8,10,4,22
19,8,10,37
16,19,8,43
39,16,19,74
32,39,16,87
77,32,39,148
64,15,32,112
31,13,15,59
26,6,13,45
12,26,6,44
51,12,26,89
25,51,12,88
103,25,51,179
49,21,25,95
41,10,21,72
20,49,10,79
99,4,49,152
8,20,4,32
39,8,20,67
16,39,8,63
79,16,39,134
32,16,16,63
32,6,16,54
13,6,6,25
13,13,6,32
25,13,13,51
25,25,13,63
51,25,25,101
51,61,25,136
121,10,61,192
20,24,10,55
49,4,24,77
8,10,4,22
19,8,10,37
16,19,8,44
39,16,19,74
32,39,16,87
78,32,39,149
65,93,32,190
186,13,93,292
26,37,13,76
75,31,37,143
62,15,31,108
30,12,15,57
25,6,12,43
12,25,6,43
50,12,25,86
24,50,12,85
99,24,50,173
48,20,24,91
40,57,20,117
114,8,57,180
16,23,8,47
46,16,23,85
32,46,16,94
92,32,46,169
64,18,32,114
37,13,18,68
25,44,13,82
88,5,44,137
10,18,5,33
35,10,18,63
20,35,10,66
70,20,35,126
41,14,20,75
28,8,14,50
16,28,8,53
56,16,28,101
33,11,16,60
23,7,11,40
13,23,7,42
45,13,23,81
26,45,13,84
90,26,45,161
52,108,26,186
216,10,108,335
21,43,10,74
86,4,43,134
8,17,4,30
35,8,17,60
17,35,8,60
69,17,35,120
33,14,17,64
28,7,14,48
13,28,7,48
55,13,28,96
27,55,13,95
111,27,55,193
53,22,27,102
44,11,22,77
21,53,11,85
106,26,53,185
51,21,26,98
42,10,21,74
20,51,10,82
102,4,51,157
8,122,4,135
245,2,122,369
3,294,2,299
587,1,294,882
1,117,1,119
235,0,117,353
1,47,0,48
94,1,47,141
1,19,1,20
38,1,19,57
2,38,1,41
75,2,38,115
4,90,2,97
180,1,90,271
2,36,1,39
72,2,36,110
3,87,2,92
173,1,87,261
1,208,1,210
416,0,208,624
1,83,0,84
166,1,83,250
1,33,1,35
67,1,33,101
3,13,1,17
27,3,13,42
5,27,3,34
53,5,27,85
10,53,5,69
106,10,53,170
21,21,10,52
43,4,21,68
8,9,4,21
17,8,9,34
17,17,8,42
34,17,17,68
33,34,17,84
68,33,34,135
66,14,33,113
27,13,14,54
26,33,13,72
65,5,33,103
11,13,5,29
26,11,13,50
21,26,11,58
52,21,26,100
42,10,21,74
21,8,10,40
17,21,8,46
42,17,21,80
34,42,17,93
84,34,42,159
68,17,34,118
33,81,17,131
162,7,81,250
13,32,7,53
65,3,32,100
5,78,3,86
156,1,78,235
2,31,1,34
62,2,31,96
4,62,2,69
125,4,62,191
9,149,4,162
299,2,149,450
3,60,2,65
120,1,60,180
1,24,1,26
48,1,24,73
3,48,1,52
96,3,48,146
5,19,3,27
38,5,19,63
11,38,5,55
77,11,38,126
22,15,11,48
31,22,15,68
44,31,22,96
61,44,31,136
88,12,44,144
24,18,12,54
35,5,18,58
10,7,5,22
14,10,7,31
20,14,10,43
28,20,14,62
39,28,20,87
56,39,28,123
78,11,39,129
22,16,11,49
31,22,16,69
45,31,22,99
63,45,31,139
90,13,45,147
25,18,13,56
36,5,18,59
10,7,5,22
14,10,7,32
20,14,10,44
29,20,14,63
40,29,20,89
58,40,29,126
80,12,40,132
23,96,12,131
193,28,96,317
55,39,28,121
77,11,39,127
22,15,11,49
31,22,15,68
44,31,22,97
62,44,31,137
88,12,44,145
25,18,12,55
35,30,18,83
59,7,30,96
14,12,7,33
24,14,12,50
28,24,14,66
47,28,24,99
57,47,28,132
95,11,47,153
23,19,11,53
38,5,19,61
9,45,5,59
91,11,45,147
22,18,11,51
36,4,18,59
9,7,4,20
15,9,7,30
17,15,9,41
29,17,15,61
35,29,17,81
58,35,29,122
69,12,35,116
23,83,12,118
167,5,83,255
9,33,5,47
67,9,33,109
19,13,9,41
27,19,13,59
37,27,19,83
53,37,27,117
74,11,37,122
21,15,11,47
30,21,15,66
43,30,21,94
60,43,30,132
85,12,43,140
24,17,12,53
34,29,17,80
57,41,29,127
82,11,41,134
23,98,11,133
197,5,98,300
9,39,5,53
79,2,39,120
4,16,2,21
31,4,16,51
7,31,4,42
63,7,31,102
15,13,7,35
25,15,13,52
29,25,15,69
50,29,25,105
59,10,29,98
20,12,10,42
23,20,12,55
40,23,20,84
47,40,23,111
81,9,40,130
19,16,9,44
32,19,16,67
37,32,19,88
64,37,32,134
75,77,37,190
155,90,77,322
180,31,90,301
62,36,31,129
72,12,36,120
25,14,12,52
29,5,14,48
10,29,5,44
58,10,29,96
20,58,10,87
115,20,58,192
40,138,20,198
276,48,138,462
95,332,48,474
663,19,332,1014
38,133,19,190
265,8,133,405
15,53,8,76
106,3,53,162
6,21,3,30
42,6,21,70
12,42,6,61
85,12,42,139
24,102,12,138
204,5,102,310
10,41,5,55
81,2,41,124
4,16,2,22
33,4,16,53
8,33,4,44
65,8,33,106
16,13,8,36
26,16,13,55
31,26,16,73
52,31,26,109
62,10,31,104
21,12,10,44
25,21,12,58
42,25,21,87
50,42,25,116
83,10,42,135
20,17,10,47
33,20,17,70
40,33,20,93
67,40,33,140
80,13,40,133
27,16,13,56
32,5,16,53
11,38,5,54
77,13,38,128
26,92,13,130
184,31,92,306
62,37,31,129
73,12,37,123
25,15,12,52
29,5,15,49
10,29,5,44
59,10,29,98
20,59,10,88
118,20,59,196
39,24,20,83
47,8,24,78
16,9,8,33
19,16,9,44
31,19,16,66
38,31,19,88
63,38,31,132
75,76,38,188
151,15,76,242
30,30,15,75
60,6,30,97
12,73,6,91
145,14,73,232
29,174,14,218
348,35,174,557
69,418,35,522
836,14,418,1268
28,167,14,209
334,33,167,535
67,401,33,501
803,13,401,1217
27,161,13,200
321,32,161,513
64,64,32,160
128,13,64,205
26,26,13,64
51,31,26,108
61,10,31,102
21,12,10,43
25,21,12,57
41,25,21,86
49,41,25,115
82,10,41,133
20,16,10,46
33,20,16,69
39,33,20,92
66,39,33,138
79,79,39,197
158,94,79,331
188,32,94,314
63,38,32,132
75,13,38,126
25,15,13,53
30,5,15,50
10,30,5,45
60,10,30,101
20,72,10,103
145,4,72,221
8,174,4,186
347,2,174,523
3,69,2,74
139,1,69,209
1,28,1,30
56,1,28,85
3,56,1,59
111,3,56,169
5,22,3,30
44,5,22,72
10,44,5,60
89,10,44,144
21,18,10,49
36,21,18,74
41,36,21,98
71,41,36,148
83,14,41,138
28,99,14,142
199,34,99,332
68,238,34,341
477,14,238,728
27,95,14,136
191,33,95,319
66,38,33,136
76,13,38,127
26,15,13,55
30,5,15,51
10,6,5,22
12,10,6,29
21,12,10,44
24,21,12,58
42,24,21,87
49,42,24,115
84,10,42,136
20,17,10,46
34,20,17,70
39,34,20,92
67,39,34,140
78,81,39,198
161,16,81,257
31,32,16,79
64,6,32,103
12,13,6,32
26,12,13,51
25,26,12,63
52,25,26,102
50,62,25,137
124,10,62,196
20,25,10,55
50,4,25,78
8,10,4,22
20,8,10,38
16,20,8,44
40,16,20,75
32,40,16,88
79,32,40,151
64,95,32,191
190,77,95,362
153,228,77,458
456,31,228,715
61,91,31,183
182,12,91,286
25,219,12,256
438,5,219,662
10,88,5,102
175,2,88,265
4,35,2,41
70,4,35,109
8,14,4,26
28,8,14,50
16,28,8,52
56,16,28,100
31,67,16,114
135,6,67,208
13,27,6,46
54,13,27,93
25,54,13,92
108,25,54,187
50,22,25,97
43,10,22,75
20,9,10,39
17,20,9,46
40,17,20,78
34,40,17,92
80,34,40,155
69,16,34,119
32,14,16,62
28,6,14,48
13,28,6,47
55,13,28,96
26,55,13,94
110,26,55,191
52,22,26,99
44,10,22,76
21,9,10,40
18,21,9,47
41,18,21,79
35,41,18,94
82,35,41,159
71,99,35,205
198,85,99,381
169,40,85,293
79,34,40,153
68,16,34,117
32,14,16,61
27,6,14,47
13,27,6,46
54,13,27,94
25,54,13,92
108,25,54,188
51,22,25,98
43,10,22,75
20,9,10,39
17,20,9,46
41,17,20,78
35,41,17,93
81,35,41,156
69,16,35,120
32,83,16,132
166,6,83,256
13,33,6,53
67,3,33,102
5,80,3,88
160,6,80,246
12,32,6,51
64,2,32,98
5,13,2,20
26,5,13,43
10,26,5,40
51,10,26,87
20,51,10,81
102,20,51,173
40,123,20,182
245,48,123,416
96,49,48,192
98,19,49,166
38,20,19,77
39,46,20,105
92,8,46,145
16,18,8,42
37,16,18,71
31,37,16,84
73,31,37,141
63,15,31,109
29,13,15,57
25,6,13,44
12,25,6,43
50,12,25,87
23,50,12,85
101,23,50,174
47,121,23,191
241,9,121,371
19,48,9,76
96,4,48,148
8,116,4,127
232,2,116,349
3,46,2,51
93,1,46,140
1,111,1,113
222,0,111,334
0,44,0,45
89,0,44,134
1,18,0,19
36,1,18,54
2,36,1,38
71,2,36,109
4,14,2,20
28,4,14,47
8,28,4,40
57,8,28,93
15,57,8,80
114,15,57,186
31,23,15,69
46,6,23,74
12,9,6,28
18,12,9,40
25,18,12,55
36,25,18,79
49,36,25,110
73,10,36,119
20,15,10,44
29,20,15,63
39,29,20,88
58,39,29,127
79,12,39,130
23,16,12,51
32,5,16,52
9,38,5,52
76,2,38,115
4,15,2,21
30,4,15,49
7,30,4,41
61,7,30,98
15,61,7,83
121,15,61,196
30,24,15,69
48,6,24,79
12,10,6,28
19,12,10,41
24,19,12,55
39,24,19,82
48,39,24,110
77,57,39,173
115,15,57,187
31,23,15,69
46,37,23,106
74,55,37,167
110,89,55,254
178,22,89,290
44,36,22,102
71,9,36,116
18,14,9,41
29,18,14,60
35,29,18,81
57,35,29,121
70,69,35,174
137,14,69,220
28,27,14,70
55,6,27,88
11,66,6,83
132,14,66,211
27,26,14,67
53,5,26,84
11,11,5,27
21,11,11,42
22,21,11,53
42,22,21,85
43,42,22,107
84,9,42,135
17,17,9,43
34,17,17,68
35,34,17,86
67,35,34,136
69,13,35,117
27,83,13,123
166,32,83,281
65,199,32,296
399,78,199,676
155,478,78,711
957,31,478,1466
62,191,31,284
383,75,191,649
149,77,75,300
153,30,77,259
60,31,30,120
61,12,31,104
24,12,12,48
24,24,12,61
48,24,24,96
49,48,24,121
95,10,48,153
20,114,10,144
229,4,114,347
8,46,4,58
92,2,46,139
3,18,2,23
37,3,18,58
6,37,3,46
73,6,37,116
13,15,6,33
29,13,15,56
25,29,13,67
59,25,29,113
50,12,25,87
23,10,12,45
20,23,10,54
47,20,23,90
40,47,20,107
94,8,47,149
16,113,8,137
225,3,113,341
6,45,3,55
90,1,45,136
3,18,1,22
36,3,18,57
5,36,3,44
72,5,36,113
10,86,5,102
173,2,86,261
4,35,2,41
69,4,35,108
8,14,4,26
28,8,14,50
16,28,8,52
55,16,28,99
33,55,16,105
111,7,55,172
13,22,7,42
44,13,22,80
26,44,13,84
88,26,44,159
53,106,26,185
212,63,106,382
126,42,63,232
85,151,42,279
303,17,151,471
34,61,17,112
121,41,61,223
82,24,41,147
48,16,24,89
33,58,16,107
116,7,58,181
13,23,7,43
47,13,23,83
26,47,13,86
93,26,47,166
52,19,26,97
37,10,19,66
21,7,10,39
15,21,7,43
42,15,21,78
30,42,15,86
84,30,42,155
60,17,30,106
33,12,17,62
24,7,12,42
13,24,7,44
48,13,24,85
27,48,13,88
95,27,48,170
53,19,27,99
38,11,19,68
21,8,11,40
15,21,8,44
43,15,21,79
30,43,15,88
86,30,43,159
61,17,30,109
34,73,17,124
146,7,73,226
14,29,7,50
59,14,29,102
27,12,14,53
23,5,12,41
11,23,5,40
47,11,23,81
22,47,11,80
94,22,47,162
44,112,22,178
225,9,112,346
18,45,9,71
90,4,45,138
7,18,4,28
36,7,18,61
14,36,7,57
72,14,36,122
28,86,14,128
173,6,86,265
11,35,6,51
69,2,35,106
4,83,2,90
166,1,83,250
2,33,1,36
66,2,33,101
4,13,2,19
27,4,13,43
7,27,4,37
53,7,27,87
14,53,7,75
106,14,53,173
29,21,14,64
42,34,21,98
69,8,34,112
17,83,8,108
165,3,83,251
7,33,3,43
66,7,33,106
14,13,7,34
26,14,13,53
27,26,14,67
53,27,26,106
54,11,27,92
21,11,11,43
22,21,11,54
42,22,21,85
43,42,22,107
85,9,42,136
17,102,9,128
203,3,102,308
7,244,3,254
487,1,244,732
3,585,1,589
1170,1,585,1755
1,234,1,236
468,0,234,702
0,561,0,562
1123,1,561,1685
1,225,1,226
449,0,225,674
0,539,0,540
1078,1,539,1618
1,216,1,217
431,0,216,647
0,86,0,87
172,0,86,259
0,207,0,207
414,0,207,621
0,83,0,83
166,0,83,248
0,199,0,199
397,0,199,596
0,79,0,80
159,0,79,238
0,191,0,191
381,0,191,572
0,76,0,76
153,0,76,229
0,31,0,31
61,0,31,92
0,61,0,61
122,0,61,183
0,146,0,147
293,0,146,440
0,59,0,59
117,0,59,176
0,23,0,24
47,0,23,70
0,47,0,47
94,0,47,141
0,19,0,19
38,0,19,57
1,38,0,39
75,1,38,113
1,90,1,92
180,0,90,270
1,36,0,37
72,1,36,109
1,14,1,16
29,1,14,44
2,29,1,32
58,2,29,89
5,58,2,65
115,5,58,178
10,138,5,153
276,2,138,417
4,332,2,338
664,1,332,996
2,133,1,135
265,0,133,398
1,53,0,54
106,0,53,159
0,21,0,22
42,0,21,64
0,42,0,43
85,0,42,128
1,17,0,18
34,1,17,52
2,34,1,37
68,2,34,104
4,14,2,19
27,4,14,45
8,27,4,39
54,8,27,89
16,54,8,78
109,16,54,179
31,22,16,68
43,6,22,71
12,52,6,71
104,2,52,159
5,21,2,28
42,5,21,68
10,42,5,57
83,10,42,135
20,100,10,130
200,4,100,305
8,240,4,252
481,2,240,723
3,96,2,101
192,1,96,289
1,231,1,233
462,0,231,693
1,92,0,93
185,0,92,277
0,37,0,37
74,0,37,111
0,89,0,89
177,0,89,266
1,35,0,37
71,1,35,107
2,14,1,17
28,2,14,45
4,28,2,34
57,4,28,89
8,57,4,69
113,8,57,178
16,23,8,46
45,16,23,84
31,45,16,92
91,31,45,168
63,109,31,203
218,75,109,402
151,44,75,269
87,30,44,161
60,17,30,108
35,12,17,64
24,42,12,78
84,29,42,154
58,17,29,103
33,12,17,62
23,7,12,41
13,23,7,43
46,13,23,83
27,46,13,86
93,27,46,166
54,19,27,99
37,11,19,66
21,7,11,40
15,21,7,44
43,15,21,79
30,43,15,87
86,30,43,158
59,103,30,192
206,12,103,320
24,41,12,77
82,28,41,152
57,16,28,102
33,11,16,61
23,39,11,74
79,5,39,123
9,95,5,108
189,2,95,286
4,227,2,233
455,4,227,687
9,546,4,559
1091,2,546,1639
3,218,2,224
437,1,218,656
1,87,1,89
175,0,87,262
1,35,0,36
70,1,35,105
1,14,1,16
28,1,14,43
2,28,1,31
56,2,28,86
4,56,2,63
112,4,56,172
9,22,4,36
45,9,22,76
18,45,9,72
89,18,45,152
36,18,18,72
36,7,18,61
14,7,7,29
14,14,7,36
29,14,14,57
29,29,14,72
57,29,29,114
57,11,29,97
23,11,11,46
23,23,11,57
46,23,23,92
46,46,23,114
92,9,46,146
18,18,9,46
37,18,18,73
37,37,18,92
73,37,37,146
73,15,37,125
29,15,15,59
29,6,15,50
12,29,6,47
59,12,29,100
23,12,12,47
23,23,12,59
47,23,23,94
47,47,23,117
94,56,47,197
113,19,56,188
38,23,19,79
45,8,23,75
15,54,8,77
108,3,54,165
6,22,3,31
43,6,22,71
12,43,6,61
86,12,43,142
24,104,12,140
207,29,104,340
58,41,29,128
83,12,41,136
23,17,12,51
33,5,17,54
9,7,5,20
13,9,7,29
18,13,9,41
27,18,13,58
37,27,18,82
53,37,27,116
74,11,37,121
21,15,11,47
29,21,15,65
42,29,21,93
59,42,29,131
85,12,42,139
24,102,12,137
204,5,102,310
9,41,5,55
82,2,41,124
4,16,2,22
33,4,16,53
8,33,4,44
65,8,33,105
15,13,8,36
26,15,13,54
30,26,15,71
52,30,26,108
60,10,30,101
21,72,10,104
145,4,72,222
8,29,4,42
58,8,29,95
17,58,8,83
116,17,58,191
33,139,17,189
278,7,139,424
13,56,7,76
111,3,56,170
5,22,3,30
45,5,22,72
11,45,5,61
89,11,45,144
21,18,11,50
36,21,18,75
43,36,21,100
71,9,36,115
17,86,9,111
171,3,86,260
7,34,3,44
68,7,34,109
14,14,7,34
27,14,14,55
27,27,14,68
55,27,27,109
55,11,27,93
22,11,11,44
22,22,11,55
44,22,22,88
44,44,22,109
88,9,44,140
18,18,9,44
35,18,18,70
35,35,18,88
70,35,35,140
70,14,35,119
28,14,14,56
28,6,14,48
11,28,6,45
56,11,28,95
22,56,11,90
112,22,56,191
45,22,22,90
45,9,22,76
18,9,9,36
18,18,9,45
36,18,18,72
36,36,18,90
72,36,36,143
72,14,36,122
29,14,14,57
29,6,14,49
11,29,6,46
57,11,29,98
23,57,11,92
115,23,57,195
46,23,23,92
46,9,23,78
18,9,9,37
18,18,9,46
37,18,18,73
37,37,18,92
73,37,37,147
73,15,37,125
29,15,15,59
29,6,15,50
12,29,6,47
59,12,29,100
24,12,12,47
24,24,12,59
47,24,24,94
47,47,24,118
94,56,47,197
113,19,56,188
38,23,19,79
45,8,23,75
15,9,8,32
18,15,9,42
30,18,15,63
36,30,18,84
60,36,30,126
72,12,36,120
24,14,12,51
29,5,14,48
10,29,5,43
58,10,29,96
19,58,10,87
116,19,58,193
39,23,19,81
46,8,23,77
15,9,8,32
18,15,9,43
31,18,15,65
37,31,18,86
62,37,31,129
74,12,37,123
25,15,12,52
30,5,15,49
10,30,5,44
59,10,30,99
20,59,10,89
118,20,59,197
39,24,20,83
47,8,24,79
16,9,8,33
19,16,9,44
32,19,16,66
38,32,19,88
63,38,32,132
76,13,38,126
25,15,13,53
30,5,15,50
10,30,5,45
61,10,30,101
20,12,10,42
24,20,12,57
40,24,20,85
48,40,24,113
81,10,40,131
19,97,10,126
194,4,97,295
8,39,4,50
78,8,39,124
16,93,8,116
186,3,93,282
6,223,3,233
447,1,223,671
2,89,1,93
179,3,89,271
6,36,3,45
71,6,36,113
12,14,6,32
29,12,14,55
24,29,12,64
57,24,29,110
48,11,24,83
23,57,11,91
114,5,57,176
9,23,5,37
46,9,23,78
18,46,9,73
91,18,46,155
37,18,18,73
37,7,18,62
15,7,7,29
15,15,7,37
29,15,15,59
29,29,15,73
59,29,29,117
59,12,29,99
23,12,12,47
23,23,12,59
47,23,23,94
47,47,23,117
94,56,47,197
112,112,56,281
225,22,112,360
45,45,22,112
90,9,45,144
18,18,9,45
36,18,18,72
36,36,18,90
72,36,36,144
72,86,36,194
173,14,86,273
29,35,14,78
69,6,35,109
12,14,6,31
28,12,14,53
23,28,12,62
55,23,28,106
46,11,23,80
22,9,11,42
18,22,9,50
44,18,22,85
37,44,18,99
88,37,44,169
74,18,37,128
35,15,18,68
29,7,15,51
14,6,7,27
12,14,6,32
28,12,14,54
24,28,12,64
57,24,28,108
47,68,24,139
136,9,68,213
19,27,9,55
54,4,27,85
8,11,4,22
22,8,11,40
15,22,8,44
43,15,22,80
30,43,15,89
87,30,43,160
60,17,30,108
35,12,17,64
24,7,12,43
14,24,7,45
48,14,24,86
28,48,14,90
97,28,48,173
56,19,28,103
39,11,19,69
22,46,11,80
93,27,46,166
53,19,27,99
37,11,19,66
21,44,11,77
89,4,44,138
9,18,4,31
36,9,18,62
17,36,9,61
71,17,36,124
34,85,17,137
171,7,85,263
14,34,7,55
68,3,34,105
5,82,3,90
164,7,82,253
13,197,7,216
394,3,197,593
5,472,3,480
944,1,472,1418
2,189,1,192
378,0,189,567
1,76,0,77
151,0,76,227
0,30,0,31
60,0,30,91
1,60,0,61
121,1,60,182
1,24,1,26
48,1,24,74
3,48,1,52
97,3,48,148
5,19,3,27
39,5,19,63
11,39,5,55
77,11,39,127
21,15,11,48
31,21,15,68
43,31,21,95
62,43,31,136
86,12,43,141
25,17,12,54
34,5,17,57
10,7,5,22
14,10,7,31
20,14,10,43
28,20,14,61
40,28,20,87
55,40,28,122
79,11,40,130
22,16,11,49
32,22,16,70
44,32,22,98
63,44,32,139
88,13,44,145
25,18,13,56
35,5,18,58
10,7,5,22
14,10,7,31
20,14,10,45
28,20,14,63
41,28,20,89
56,41,28,125
81,11,41,133
23,16,11,50
32,23,16,71
45,32,23,100
65,54,32,151
108,78,54,240
156,22,78,255
43,31,22,96
62,9,31,102
17,12,9,38
25,17,12,55
35,25,17,77
50,35,25,109
69,60,35,164
120,83,60,263
166,24,83,273
48,199,24,271
399,10,199,608
19,80,10,108
160,4,80,243
8,32,4,43
64,8,32,103
15,13,8,36
26,15,13,54
31,26,15,71
51,31,26,107
61,10,31,102
20,12,10,43
25,20,12,57
41,25,20,86
49,41,25,114
82,10,41,132
20,16,10,46
33,20,16,69
39,33,20,91
65,39,33,137
78,13,39,131
26,16,13,55
31,31,16,78
63,6,31,100
13,13,6,31
25,13,13,50
25,25,13,63
50,25,25,100
50,10,25,85
20,60,10,90
120,4,60,185
8,24,4,36
48,8,24,80
16,48,8,72
96,16,48,161
32,116,16,164
231,6,116,353
13,46,6,66
92,3,46,141
5,111,3,119
222,1,111,334
2,44,1,47
89,2,44,135
4,18,2,24
36,4,18,57
8,36,4,48
71,8,36,115
16,85,8,110
170,20,85,275
39,34,20,93
68,8,34,110
16,82,8,106
164,3,82,249
6,33,3,42
65,6,33,105
13,79,6,97
157,3,79,238
5,31,3,39
63,5,31,99
10,63,5,78
126,10,63,199
20,25,10,55
50,4,25,79
8,10,4,22
20,8,10,38
16,20,8,44
40,16,20,76
32,40,16,89
80,32,40,153
65,16,32,113
32,78,16,126
155,6,78,239
13,31,6,50
62,13,31,106
26,74,13,113
149,5,74,229
10,30,5,45
60,10,30,100
21,12,10,43
24,21,12,56
41,24,21,86
48,41,24,113
82,10,41,133
19,16,10,45
33,19,16,68
38,33,19,90
66,38,33,137
76,13,38,128
26,15,13,55
31,5,15,51
11,6,5,22
12,11,6,29
21,12,11,44
24,21,12,58
42,24,21,88
49,42,24,115
84,10,42,136
20,17,10,46
34,20,17,70
39,34,20,92
67,39,34,140
78,13,39,131
27,94,13,134
187,32,94,314
65,225,32,322
450,13,225,688
26,90,13,129
180,5,90,275
10,36,5,52
72,12,36,120
25,14,12,52
29,5,14,48
10,29,5,44
58,10,29,96
20,58,10,87
115,20,58,193
40,138,20,198
276,8,138,423
16,55,8,79
111,19,55,185
38,22,19,79
44,8,22,74
15,9,8,32
18,15,9,42
31,18,15,64
35,31,18,84
61,35,31,127
71,12,35,118
24,14,12,51
28,5,14,47
10,28,5,43
57,10,28,95
20,57,10,86
113,20,57,189
39,23,20,81
45,8,23,76
16,9,8,33
18,16,9,43
31,18,16,65
36,31,18,86
63,36,31,130
72,13,36,121
25,87,13,125
174,5,87,266
10,35,5,50
70,10,35,114
20,83,10,114
167,24,83,274
48,33,24,106
67,10,33,110
19,13,10,42
27,19,13,59
38,27,19,84
53,38,27,119
77,11,38,126
21,15,11,47
31,21,15,68
43,31,21,95
62,43,31,135
85,74,43,202
148,17,74,239
34,177,17,229
354,7,177,539
14,71,7,91
142,16,71,229
33,28,16,78
57,7,28,92
13,11,7,31
23,13,11,47
26,23,13,62
45,26,23,94
53,45,26,124
91,11,45,147
21,18,11,50
36,21,18,75
42,36,21,99
73,42,36,151
84,15,42,141
29,101,15,144
202,6,101,308
12,40,6,58
81,2,40,123
5,16,2,23
32,5,16,53
9,32,5,46
65,9,32,106
19,13,9,41
26,19,13,57
37,26,19,82
52,37,26,115
74,10,37,122
21,15,10,46
30,21,15,65
41,30,21,92
59,41,30,130
83,71,41,195
143,17,71,231
33,29,17,78
57,7,29,92
13,69,7,88
137,3,69,208
5,27,3,35
55,5,27,87
11,55,5,71
110,11,55,175
21,22,11,54
44,25,22,91
51,53,25,129
105,10,53,168
20,21,10,51
42,4,21,67
8,51,4,63
101,2,51,153
3,20,2,25
40,3,20,64
6,40,3,50
81,6,40,128
13,16,6,36
32,13,16,61
26,32,13,71
65,26,32,123
52,13,26,91
26,10,13,49
21,26,10,57
52,21,26,98
42,52,21,114
103,8,52,163
17,21,8,46
41,17,21,79
